 ncols          80
 nrows          16
 xllcorner 0.0
 yllcorner 0.0
 cellsize 1.0
 NODATA_value -9999
  -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000       3.67219996       3.68359995       3.69619012       3.71521997       3.72508001       3.72726989       3.71860003       3.70366001       3.69660997       3.69231009       3.69566989       3.70247006       3.70868993       3.73199010       3.73533010       3.72710991       3.71343994       3.69245005       3.67408991       3.66343999       3.66878009       3.67532992      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000    
  -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000       3.75395012       3.75072002       3.77381992       3.80789995       3.83649993       3.83517003       3.80082989       3.76087999       3.72447991       3.71415997       3.73225999       3.73175001       3.73741007       3.73725009       3.73420000       3.72895002       3.72724009       3.71581006       3.70748997       3.70763993       3.71369004       3.71959996       3.72178006       3.71810007       3.71340990       3.72086000       3.70785999       3.69271994       3.68577003       3.69053006       3.71712995       3.73258996       3.73983002       3.75313997       3.72856998       3.71529007       3.69196010       3.68709993       3.68752003       3.71386003       3.74335003      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000    
  -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000       3.84218001       3.85291004       3.85646009       3.84837008       3.81525993       3.78619003       3.77371001       3.78171992       3.78228998       3.80602002       3.82614994       3.81270003       3.78468990       3.75465989       3.72204995       3.70226002       3.71567988       3.71896005       3.70863008       3.68091989       3.66621995       3.66920996       3.69081998       3.66926003       3.65340996       3.64381003       3.64496994       3.65351009       3.63864994       3.62265992       3.62915993       3.64632010       3.64388990       3.63277006       3.61752009       3.63211012       3.69529009       3.71615005       3.71783996       3.72343993       3.73534012       3.74135995       3.71669006       3.71463990       3.72206998       3.73904991       3.77004004       3.81308007       3.82997990       3.79167008       3.74681997       3.68841004      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000    
  -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000       3.89721990       3.89446998       3.88790989       3.88687992       3.87184000       3.87367010       3.86740994       3.85953999       3.83484006       3.80479002       3.77077007       3.74273992       3.75369000       3.75407004       3.74163008       3.73374009       3.72142005       3.70238996       3.66389990       3.62322998       3.58352995       3.61139011       3.61373997       3.59570003       3.54733992       3.50950003       3.49995995       3.51776004       3.51693010       3.49341989       3.46985006       3.47119999       3.47304010       3.45194006       3.44093990       3.43341994       3.44907999       3.46670008       3.46933007       3.44515991       3.49103999       3.54961991       3.60261011       3.60168004       3.63162994       3.67248011       3.69498992       3.69745994       3.67420006       3.68841004       3.72452998       3.75991011       3.76771998       3.78307009       3.76691008       3.74364996       3.69601989       3.65737009       3.62821007       3.62685990       3.64345002      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000    
  -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000       3.97463989       3.96666002       3.94780993       3.94218993       3.91915011       3.91198993       3.89215994       3.87345004       3.85437989       3.83789992       3.80751991       3.77642989       3.73608994       3.69320011       3.66227007       3.66677999       3.65785003       3.62424994       3.58114004       3.54922009       3.52816010       3.49469995       3.42711997       3.39080000       3.37755990       3.37296009       3.36444998       3.31990004       3.25889993       3.24163008       3.26091003       3.27699995       3.26254010       3.23248005       3.22522998       3.22555995       3.22105002       3.21431994       3.18898010       3.19310999       3.22851992       3.24569988       3.25251007       3.25864005       3.30609012       3.36669993       3.40301991       3.44205999       3.51185012       3.56785989       3.57076001       3.55559993       3.58434010       3.63444996       3.67550993       3.68491006       3.69812012       3.71179008       3.70617008       3.68607998       3.66150999       3.64916992       3.66020989       3.67941999       3.70173001       3.72968006       3.72755003       3.70164990      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000    
  -9999.00000      -9999.00000      -9999.00000      -9999.00000       4.02367020       4.01190996       4.02333021       4.00113010       3.97018003       3.93827009       3.90633988       3.86961007       3.84359002       3.81522989       3.77417994       3.73583007       3.69358993       3.66131997       3.60915995       3.54360008       3.49505997       3.47079992       3.45974994       3.40716004       3.35136008       3.30119991       3.28457999       3.26395988       3.23436999       3.18297005       3.15848994       3.15164995       3.13547993       3.10908008       3.07193995       3.04245996       3.05696988       3.06269002       3.06114006       3.05426002       3.03233004       3.03197002       3.03110003       3.03109002       3.02905989       3.02705002       3.04509997       3.07450008       3.08585000       3.09185004       3.10967994       3.16898990       3.20758009       3.22706008       3.24148989       3.28264999       3.35360003       3.37469006       3.42071009       3.46594000       3.52659988       3.55022001       3.57961988       3.60310006       3.63214993       3.63052011       3.62648010       3.64428997       3.67242002       3.70278001       3.71656990       3.73416996       3.74310994       3.71284008       3.69461989       3.66292000      -9999.00000      -9999.00000      -9999.00000      -9999.00000    
  -9999.00000      -9999.00000       4.08056021       4.03021002       3.97554994       3.96744990       3.96454000       3.96043992       3.93502998       3.88625002       3.80773997       3.75567007       3.71145010       3.68425012       3.62757993       3.54643989       3.47901011       3.43943000       3.39190006       3.33290005       3.27805996       3.24868989       3.23566008       3.20618010       3.16253996       3.11444998       3.09419990       3.07409000       3.05212998       3.02804995       3.00203991       2.98604012       2.98108006       2.98636007       2.98809004       2.98990989       2.99160004       2.99549007       3.01216006       3.01435995       3.00728011       3.00518990       3.00177002       3.01401997       3.01781988       3.00535011       3.00322008       3.00254011       3.00037003       2.99166989       2.98130989       3.01029992       3.06195998       3.07175994       3.07405996       3.11138010       3.16626000       3.20573997       3.21698999       3.24619007       3.31199002       3.36210990       3.40650010       3.44888997       3.49475002       3.52310991       3.56508994       3.60157990       3.64304996       3.68530989       3.70687008       3.72404003       3.72502995       3.72311997       3.70644999       3.69006991       3.67417002       3.66610003      -9999.00000      -9999.00000    
  -9999.00000       4.17643976       4.10390997       3.97607994       3.89861989       3.85435009       3.81108999       3.78051996       3.75936007       3.75047994       3.64608002       3.54189992       3.46359992       3.44306993       3.39913011       3.31353998       3.23955011       3.20812011       3.18319011       3.14372993       3.09769011       3.05991006       3.03835011       3.00462008       2.98114991       2.98615003       2.98948002       2.99089003       2.99953008       3.00716996       3.01724005       3.00921011       3.01032996       3.02570009       3.03816009       3.03851008       3.04104996       3.06101990       3.08590007       3.09742999       3.09222007       3.07147002       3.08153009       3.10124993       3.10500002       3.08592010       3.07090998       3.07936001       3.09131002       3.07593989       3.04626989       3.03160000       3.01507998       3.00090003       2.98080993       3.00290990       3.03574991       3.06944990       3.08284998       3.10534000       3.15187001       3.20514011       3.24820995       3.29709005       3.35172009       3.40943003       3.45816994       3.50570989       3.56209993       3.59572005       3.62329006       3.67304993       3.69532990       3.69238997       3.70085001       3.70246005       3.69505000       3.68829012      -9999.00000      -9999.00000    
  -9999.00000       4.24236012       4.09855986       3.91252995       3.76834989       3.70830011       3.59031010       3.51260996       3.49142003       3.51143003       3.42268991       3.23323011       3.17428994       3.17407990       3.12173009       3.05750990       3.01828003       2.99637008       2.98281002       2.99205995       2.99881005       2.99673009       3.00162005       3.01030993       3.02418995       3.03158998       3.03176999       3.03296995       3.04728007       3.06346011       3.07817006       3.07838011       3.09077001       3.12357998       3.15052009       3.16090012       3.16596007       3.18351007       3.21501994       3.23701000       3.24569988       3.22339010       3.23500991       3.25476003       3.25937009       3.23691010       3.20707989       3.21790004       3.21984005       3.20320010       3.16915011       3.13944006       3.12245989       3.09775996       3.06613994       3.03109002       3.01264000       2.99286008       2.98671007       3.01121998       3.04731989       3.09072995       3.11647010       3.16470003       3.22282004       3.28312993       3.32658005       3.36889005       3.41938996       3.45702004       3.49959993       3.55202007       3.60661006       3.63202000       3.66960001       3.69051003      -9999.00000      -9999.00000      -9999.00000      -9999.00000    
  -9999.00000       4.29971981       4.10629988       3.83737993       3.59399009       3.47365999       3.30367994       3.20103002       3.15771008       3.10987997       3.06352997       2.99652004       2.98945999       3.00626993       3.03315997       3.03697991       3.02785993       3.02589989       3.03076005       3.03990006       3.04690003       3.04946995       3.05135989       3.05876994       3.07023001       3.08350992       3.09370995       3.10203004       3.13198996       3.15823007       3.18322992       3.19155002       3.21530008       3.29510999       3.33300996       3.35775995       3.40023994       3.40590000       3.41758990       3.44348001       3.45841002       3.46871996       3.45460010       3.45779991       3.45900989       3.45091009       3.43195009       3.42033005       3.38880992       3.36106992       3.32400990       3.28205991       3.25758004       3.22212005       3.18089008       3.13333011       3.10859990       3.08309007       3.04491997       3.01049995       2.99011993       2.99732995       3.02582002       3.05786991       3.11262012       3.15846992       3.18129992       3.22334003       3.26321006       3.30721998       3.35206008       3.40335989       3.46203995       3.54347992       3.58182001      -9999.00000      -9999.00000      -9999.00000      -9999.00000      -9999.00000    
